system:index,B11,B11_B12,B11_B12_change,B11_B12_wet,B11_change,B11_wet,B12,B12_change,B12_wet,B2,B2_change,B2_wet,B3,B3_change,B3_wet,B4,B4_B3,B4_B3_change,B4_B3_wet,B4_change,B4_wet,B8,B8_B4,B8_B4_change,B8_B4_wet,B8_change,B8_wet,NDVI,NDVI_change,NDVI_wet,elevation,slope,.geo,predicted_class,prospectivity_score,priority
4123_0,0.237,1.6957418,0.26086396,1.9566057,-0.034099996,0.2029,0.1426,-0.038900003,0.1037,0.1113,-0.0225,0.0888,0.1052,-0.014799997,0.0904,0.0996,0.9174312,-0.2537144,0.6637168,-0.039600004,0.06,0.2287,2.274102,2.842565,5.116667,0.078300014,0.307,0.3891455,0.28387904,0.67302454,792,2.084312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68320200864416,13.155423094052539]}",1,0.5171666666666667,Medium
4124_0,0.1682,2.031401,0.46763363,2.4990346,-0.038750008,0.12945,0.0784,-0.0266,0.0518,0.1083,-0.0159,0.0924,0.0952,-0.018600002,0.0766,0.0723,0.7617328,-0.11486597,0.64686686,-0.022750001,0.04955,0.1952,2.88935,1.3437479,4.2330976,0.01455,0.20975,0.48577523,0.13204196,0.61781716,118,1.9233701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.15031223354075,15.402918103391169]}",0,0.2994904761904762,Low
4125_0,0.30995,1.4909639,0.32305825,1.8140222,-0.06414999,0.2458,0.20965,-0.074149996,0.1355,0.1218,-0.011100002,0.1107,0.119,-0.0097,0.1093,0.1145,0.96403426,-0.17629413,0.7877401,-0.028400004,0.0861,0.26029998,2.3247252,1.3523946,3.6771197,0.056300014,0.3166,0.3984413,0.17394508,0.5723864,636,2.664692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.1776301667417,14.463100653145325]}",1,0.5172333333333334,Medium
4126_0,0.1371,2.109405,-0.15616763,1.9532374,-0.028499998,0.1086,0.061,-0.005400002,0.0556,0.0987,-0.0016000047,0.0971,0.0844,-0.0007499978,0.08365,0.0635,0.7493671,-0.017149534,0.7322176,-0.0022500008,0.06125,0.1765,3.0017889,0.23739485,3.2391837,0.021900013,0.1984,0.5002235,0.02798754,0.52821106,677,17.682974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.55922535087196,15.340125865031215]}",0,0.4320714285714285,Medium
4127_0,0.1435,2.2539184,0.44257963,2.6964982,-0.03955,0.10395,0.0599,-0.02135,0.03855,0.1093,-0.014200002,0.0951,0.092,-0.018849999,0.07315,0.0689,0.764268,-0.113550276,0.6507177,-0.021299995,0.0476,0.1936,2.917847,1.3437076,4.2615547,0.00925,0.20285,0.48951554,0.13036865,0.6198842,116,8.343296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.2114875043893,15.58842020956185]}",0,0.2740571428571429,Low
4128_0,0.2894,1.4085068,0.39761573,1.8061225,-0.09470001,0.1947,0.20535,-0.09755,0.1078,0.1281,-0.011399992,0.1167,0.1165,-0.011399999,0.1051,0.12685,1.05916,-0.21092024,0.8482398,-0.037699997,0.08915,0.19235,1.5747173,0.9087376,2.483455,0.029049993,0.2214,0.22321492,0.20264243,0.42585737,510,8.2891,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.51579720822093,22.109290856985456]}",1,0.5696714285714286,Medium
4129_0,0.2095,1.4789056,0.4577335,1.9366391,-0.17435,0.03515,0.1312,-0.11305,0.01815,0.13035,-0.024149992,0.1062,0.1243,-0.03435,0.08995,0.13845,1.1003385,-0.3449188,0.7554197,-0.070499994,0.06795,0.20005,1.4104313,-0.51418406,0.8962472,-0.13915,0.0609,0.17026109,-0.2249759,-0.054714814,608,3.8261359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.06480176705628,14.660909678708444]}",1,0.670004761904762,High
4130_0,0.278,1.450531,0.77169126,2.2222223,-0.11,0.168,0.1933,-0.117699996,0.0756,0.1409,-0.020400003,0.1205,0.1408,-0.030699998,0.1101,0.1653,1.174221,-0.34406668,0.83015436,-0.0739,0.0914,0.2308,1.4100679,1.1654246,2.5754924,0.0046000034,0.2354,0.17014787,0.27048862,0.4406365,309,0.9963663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.0333790292395,21.443279905339242]}",0,0.4745190476190475,Medium
4131_0,0.1699,2.0719256,0.36355817,2.4354837,-0.018900007,0.151,0.083,-0.020999998,0.062,0.1123,0.0025999993,0.1149,0.0943,0.0014000013,0.0957,0.0772,0.7857901,-0.09195522,0.69383484,-0.010800004,0.0664,0.1989,2.4283888,1.667997,4.096386,0.073100016,0.272,0.4166356,0.19092943,0.60756505,34,9.195146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.11716439955674,15.211936273987359]}",0,0.33839047619047613,Low
4132_0,0.1703,1.4052389,0.46356967,1.8688085,-0.030700013,0.1396,0.124,-0.0493,0.0747,0.1051,-0.016999997,0.0881,0.0897,-0.0189,0.0708,0.0868,0.97309417,-0.23156875,0.7415254,-0.034300003,0.0525,0.1523,1.58388,1.6770726,3.2609527,0.018900007,0.1712,0.22597024,0.30465114,0.5306214,897,6.643082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7670148246525,13.35934066354767]}",1,0.6328333333333334,High
4133_0,0.21685,1.5503772,0.17982076,1.730198,-0.0071499944,0.2097,0.1359,-0.014700003,0.1212,0.14045,-0.01015,0.1303,0.1277,-0.0062000006,0.1215,0.11495,0.91619897,0.0064347545,0.9226337,-0.0028500035,0.1121,0.22694999,1.8784035,0.32855457,2.206958,0.02045001,0.2474,0.30517033,0.07118573,0.37635607,85,1.3472881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.63553348703037,18.416406555498515]}",1,0.6450857142857142,High
4134_0,0.1625,1.6290631,0.73325557,2.3623188,0.016800001,0.1793,0.10305,-0.027149998,0.0759,0.0932,0.0012999997,0.0945,0.0765,0.0044,0.0809,0.07705,0.9607702,-0.23641911,0.72435105,-0.01845,0.0586,0.144,1.9706724,2.6760852,4.6467576,0.12830001,0.2723,0.32668614,0.3191283,0.6458144,1003,10.789367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.57773979428852,15.008827188247935]}",0,0.4662238095238095,Medium
4135_0,0.2687,1.7050426,0.23179942,1.9368421,-0.09390001,0.1748,0.1575,-0.06725,0.09025,0.13530834,-0.016758338,0.11855,0.12785,-0.018299997,0.10955,0.1262875,0.99231666,-0.2556667,0.73665,-0.045587502,0.0807,0.26605,2.1302133,1.0872587,3.2174718,-0.006400019,0.25965,0.36050218,0.16528007,0.5257823,286,5.637177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.45261362377438,19.629850841287166]}",1,0.5676238095238098,Medium
4136_0,0.2334,1.6770304,0.4909201,2.1679506,-0.092700005,0.1407,0.1519,-0.08699999,0.0649,0.1384,-0.00850001,0.1299,0.1211,-0.0028000027,0.1183,0.1328,1.0573248,-0.310072,0.74725276,-0.0444,0.0884,0.2447,1.5917994,1.7690605,3.3608599,0.052400008,0.2971,0.22833534,0.3130395,0.54137486,303,2.9527001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.27618907625515,21.354706018325057]}",0,0.41096666666666676,Medium
4137_0,0.2242,1.7351656,0.52729285,2.2624586,-0.088,0.1362,0.12985,-0.06965,0.0602,0.11755,-0.009149998,0.1084,0.09835,-0.012050003,0.0863,0.09575,0.9935155,-0.30521885,0.6882966,-0.036349997,0.0594,0.18384999,1.9636766,1.5582088,3.5218854,0.025350004,0.2092,0.32516253,0.2325441,0.5577066,593,7.580001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.65905105034689,21.871866127392668]}",0,0.49049999999999994,Medium
4138_0,0.16465,1.7759147,-0.2580575,1.5178572,0.047850013,0.2125,0.08555,0.054449998,0.14,0.1183,0.011850007,0.13015,0.1056,0.009300001,0.1149,0.0861,0.8789912,0.03789308,0.91688424,0.019250005,0.10535,0.20445001,1.8392358,0.11567643,1.9549122,0.0014999956,0.20595,0.2953991,0.027761841,0.32316095,314,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12572584044699,21.87653736687009]}",0,0.49044285714285696,Medium
4139_0,0.2219,1.622297,-0.112112515,1.5101845,0.015349999,0.23725,0.13725,0.01985,0.1571,0.1268,0.002399996,0.1292,0.1246,-0.0097,0.1149,0.1192,0.9374148,-0.0022538104,0.935161,-0.011749998,0.10745,0.2503,2.0167785,0.18936387,2.2061424,-0.013249993,0.23705,0.33704117,0.03915621,0.37619737,312,1.3628252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10371711598606,21.792455056276502]}",1,0.6085047619047621,High
4140_0,0.1565,1.7752597,0.08909799,1.8643577,-0.0273,0.1292,0.08965,-0.020349994,0.0693,0.1106,-0.012000002,0.0986,0.09415,-0.012549996,0.0816,0.0827,0.87265915,-0.104276784,0.7683824,-0.019999996,0.0627,0.16679999,2.0760598,0.2987407,2.3748004,-0.01789999,0.1489,0.3498176,0.05755478,0.4073724,52,4.263028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1408799230575,15.341024180315333]}",1,0.6674523809523809,High
4141_0,0.266,1.6745598,0.5869558,2.2615156,-0.113800004,0.1522,0.1642,-0.09689999,0.0673,0.1245,-0.011399999,0.1131,0.1109,-0.015699998,0.0952,0.1108,0.98779136,-0.29661486,0.6911765,-0.044999994,0.0658,0.1869,1.7489178,1.9395318,3.6884496,0.05579999,0.2427,0.27244094,0.3009788,0.57341975,312,3.9796145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.56939918499177,21.449029123157608]}",0,0.48590000000000005,Medium
4142_0,0.1402,2.1804044,0.29724264,2.477647,-0.034900002,0.1053,0.0661,-0.0236,0.0425,0.1093,-0.0045000017,0.1048,0.1005,-0.012200005,0.0883,0.0743,0.7622193,-0.06573003,0.6964893,-0.012799997,0.0615,0.1983,2.8599737,0.14327824,3.0032518,-0.013600007,0.1847,0.48186174,0.018544417,0.50040615,553,4.761508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.56715797106332,22.054763119239404]}",0,0.4336238095238094,Medium
4143_0,0.1608,2.1034484,0.33743003,2.4408784,-0.016299993,0.1445,0.0757,-0.0165,0.0592,0.1133,-0.0075000003,0.1058,0.1034,-0.009999998,0.0934,0.0842,0.80604285,-0.06728485,0.738758,-0.015200004,0.069,0.2604,3.1711493,0.5346478,3.7057972,-0.004700005,0.2557,0.52051586,0.05447644,0.5749923,644,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20431013068004,14.47846184450377]}",0,0.3833238095238095,Low
4144_0,0.09125,2.3398066,-0.067506015,2.2723005,0.005549997,0.0968,0.0391,0.0034999996,0.0426,0.09055,-0.011050001,0.0795,0.0738,-0.013799999,0.06,0.0484,0.6745439,-0.04121059,0.6333333,-0.010400001,0.038,0.14750001,2.8616211,1.1278528,3.9894738,0.004099995,0.1516,0.48206574,0.1170904,0.59915614,610,31.232155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49903822683595,15.048442892277606]}",0,0.29195714285714286,Low
4145_0,0.3168,1.3405503,0.23875993,1.5793102,-0.06490001,0.2519,0.2386,-0.0791,0.1595,0.1321,-0.008600004,0.1235,0.1334,-0.01919999,0.1142,0.1599,1.2010424,-0.2824785,0.9185639,-0.054999992,0.1049,0.2258,1.4637321,0.8117683,2.2755005,0.01290001,0.2387,0.18822345,0.20118283,0.3894063,621,3.1372948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.45379058220743,21.96951299877646]}",1,0.6100095238095238,High
4146_0,0.2018,1.5808778,0.09937306,1.6802509,-0.014200002,0.1876,0.1388,-0.027149998,0.11165,0.13086,-0.0028599948,0.128,0.12094167,-0.0047916695,0.11615,0.131225,1.0360936,-0.18116464,0.854929,-0.031925008,0.0993,0.23866,1.8451991,0.36326018,2.2084594,-0.019359991,0.2193,0.29551446,0.08113339,0.37664786,209,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6113459344783,19.805740973917768]}",1,0.5323571428571428,Medium
4147_0,0.168,1.8918918,-0.4476863,1.4442055,0.10055001,0.26855,0.0848,0.10115,0.18595,0.1187,0.0211,0.1398,0.1078,0.019849993,0.12765,0.0881,0.7996619,0.2038634,1.0035253,0.03999999,0.1281,0.2564,2.985138,-1.0831082,1.9020298,-0.012749985,0.24365,0.4981353,-0.1873081,0.3108272,279,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.62114214535706,21.39387256471267]}",1,0.5150380952380953,Medium
4148_0,0.235,1.6919264,0.653383,2.3453095,-0.058750004,0.17625,0.1404,-0.06525001,0.07515,0.1063,-0.007299997,0.099,0.0989,-0.0047999993,0.0941,0.0921,0.93734336,-0.2694369,0.66790646,-0.029250003,0.06285,0.187,2.0,2.764519,4.7645187,0.11245,0.29945,0.33333334,0.31971663,0.65304995,839,8.054565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.09331038153583,19.31247605140774]}",0,0.4946333333333333,Medium
4149_0,0.3193,1.5130354,0.4119948,1.9250302,-0.1601,0.1592,0.2115,-0.1288,0.0827,0.1431,-0.019599997,0.1235,0.1365,-0.0268,0.1097,0.1568,1.148718,-0.30277455,0.84594345,-0.064,0.0928,0.2358,1.5160383,0.94840133,2.4644396,-0.007100001,0.2287,0.20509954,0.21760653,0.42270607,278,4.387857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.79478648977735,21.4466935034189]}",1,0.6120190476190477,High
4150_0,0.31365,1.3867246,0.5033235,1.8900481,-0.07815002,0.2355,0.22595,-0.10135,0.1246,0.1289,-0.012500003,0.1164,0.1203,-0.0158,0.1045,0.14465,1.1803982,-0.35551786,0.82488036,-0.05845,0.0862,0.20875,1.4661088,1.4874874,2.953596,0.045849994,0.2546,0.1889887,0.30514273,0.49413145,596,2.1286767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.12049731467168,14.623000773718601]}",1,0.5636190476190478,Medium
4151_0,0.3666,1.4752495,0.15546949,1.6307191,-0.067200005,0.2994,0.2496,-0.066,0.1836,0.13755,-0.011849999,0.1257,0.1342,-0.02080001,0.1134,0.16255,1.2136264,-0.30533713,0.90828925,-0.059550002,0.103,0.25175,1.5634576,1.0054746,2.568932,0.012850016,0.2646,0.21980141,0.21980686,0.43960828,321,3.7047918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94202036484454,21.660492541039343]}",1,0.6353095238095238,High
4152_0,0.2062,1.3678432,0.47432145,1.8421646,-0.04280001,0.1634,0.1537,-0.065,0.0887,0.1427,-0.016399994,0.1263,0.1252,-0.018200003,0.107,0.1237,1.0302439,-0.26388872,0.76635516,-0.041699998,0.082,0.1664,1.339298,1.6619214,3.0012193,0.07969999,0.2461,0.14504266,0.35510972,0.50015235,284,2.1041446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.10847361271004,21.25894560903792]}",1,0.5715952380952383,Medium
4153_0,0.22185,1.4862163,0.28359693,1.7698133,-0.04654999,0.1753,0.1523,-0.05325,0.09905,0.1139,-0.01235,0.10155,0.09935,-0.007199995,0.09215,0.0991,0.9472784,-0.20121218,0.7460662,-0.03035,0.06875,0.19690001,2.066106,0.9680757,3.0341818,0.011699989,0.2086,0.3476923,0.15654421,0.5042365,870,4.6273675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.27406056526438,22.07075313129673]}",1,0.7061666666666665,High
4154_0,0.2061,1.827787,0.54583937,2.3736265,-0.0765,0.1296,0.1173,-0.062699996,0.0546,0.1141,-0.010899998,0.1032,0.0997,-0.014599994,0.0851,0.0976,1.0154169,-0.36794332,0.6474736,-0.042499997,0.0551,0.2006,2.036199,2.9184287,4.954628,0.0724,0.273,0.34128165,0.32284513,0.6641268,645,2.7259805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.60641434897934,21.974902890481175]}",0,0.4855333333333333,Medium
4155_0,0.19375,1.572185,0.059237543,1.6314226,-0.0016499907,0.1921,0.1247,-0.006950006,0.11775,0.12365,0.0011000037,0.12475,0.1155,-0.005200006,0.1103,0.1115,0.98436296,-0.13984801,0.84451497,-0.018350005,0.09315,0.20989999,1.9359154,0.6470155,2.5829308,0.030700013,0.2406,0.3187807,0.12301708,0.44179776,315,3.5233464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10749004017936,21.98756913598726]}",1,0.6317333333333335,High
4156_0,0.2247,1.6626334,0.3240332,1.9866667,-0.0608,0.1639,0.1369,-0.05439999,0.0825,0.1219,-0.0088,0.1131,0.115,-0.015600003,0.0994,0.1008,0.87574464,-0.17755552,0.69818914,-0.031400003,0.0694,0.2785,2.8198113,1.4150593,4.2348704,0.015400022,0.2939,0.47641394,0.14153269,0.6179466,576,2.9402418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.9386783011659,14.535415033516948]}",1,0.539,Medium
4157_0,0.1452,1.7735591,-0.32792887,1.4456302,0.10540001,0.2506,0.07715,0.096200004,0.17335,0.1165,0.027450003,0.14395,0.1058,0.024399996,0.1302,0.0858,0.789785,0.20867884,0.99846387,0.044199996,0.13,0.21595001,2.4100502,-0.77466553,1.6353847,-0.0033500195,0.2126,0.41107786,-0.16998036,0.2410975,329,2.7265022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06068781387673,22.02565770403393]}",0,0.49957619047619045,Medium
4158_0,0.27415,1.2482352,0.49789765,1.7461329,-0.082250014,0.1919,0.2123,-0.102400005,0.1099,0.1197,-0.0059999973,0.1137,0.1047,-0.008699998,0.096,0.1228,1.1479985,-0.3969568,0.75104165,-0.0507,0.0721,0.14739999,1.1758882,2.5425584,3.7184465,0.1207,0.2681,0.080835104,0.49529657,0.5761317,510,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.57495501690775,15.218224480976195]}",0,0.48122857142857145,Medium
4159_0,0.2284,1.6201923,0.45536837,2.0755606,-0.05260001,0.1758,0.1433,-0.058599994,0.0847,0.1304,-0.008400001,0.122,0.1222,-0.0194,0.1028,0.1143,0.9703288,-0.20768286,0.76264596,-0.035899997,0.0784,0.2252,2.0081367,1.0199244,3.0280612,0.012199998,0.2374,0.3351366,0.16834661,0.5034832,288,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.174320123036,21.229211373133563]}",1,0.6797333333333332,High
4160_0,0.1293,2.215126,0.15857996,2.373706,-0.014649995,0.11465,0.0569,-0.008599997,0.0483,0.0926,-0.013500005,0.0791,0.0828,-0.014650002,0.06815,0.058,0.6968599,-0.12826121,0.5685987,-0.019249998,0.03875,0.2006,3.526863,2.021524,5.548387,0.014400005,0.215,0.55819297,0.13638832,0.6945813,744,13.821588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31883618084157,15.202953121146164]}",0,0.30919047619047607,Low
4161_0,0.2276,1.7163242,0.4294977,2.1458218,-0.031149998,0.19645,0.1309,-0.039349996,0.09155,0.1356,-0.0068999976,0.1287,0.1209,-0.007550001,0.11335,0.1162,0.95686275,-0.18094742,0.7759153,-0.028250001,0.08795,0.1963,1.6856892,1.030627,2.7163162,0.042600006,0.2389,0.2553122,0.20652045,0.46183267,68,4.1849866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.38948493071003,18.196409142417647]}",1,0.6035333333333334,High
4162_0,0.20135,1.5708117,0.5496974,2.1205091,-0.059699997,0.14165,0.1328,-0.066,0.0668,0.1163,-0.01625,0.10005,0.09815,-0.0101,0.08805,0.107250005,1.0147429,-0.31797966,0.6967632,-0.045900006,0.06135,0.1556,1.4745678,1.8766954,3.3512633,0.049999997,0.2056,0.1917454,0.34861797,0.5403634,597,4.6273675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46086897582457,15.217595660277311]}",1,0.5539428571428571,Medium
4163_0,0.1875,1.9607477,0.42041168,2.3811593,-0.023200005,0.1643,0.0985,-0.0295,0.069,0.1224,-0.009099998,0.1133,0.1143,-0.018299997,0.096,0.0928,0.80714285,-0.13943456,0.6677083,-0.028700002,0.0641,0.2641,2.9381442,1.2381428,4.176287,0.0036000013,0.2677,0.49214658,0.121476084,0.61362267,335,2.196793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.22435628436146,21.417677919741838]}",0,0.4263666666666668,Medium
4164_0,0.17115,2.0755692,0.6138126,2.6893818,-0.0014500022,0.1697,0.08105,-0.017949998,0.0631,0.10045,-0.0032500029,0.0972,0.0888,-0.003899999,0.0849,0.0725,0.80035937,-0.19965266,0.6007067,-0.021499999,0.051,0.2259,3.2654395,3.197306,6.462745,0.10370001,0.3296,0.53104436,0.20095775,0.73200214,894,2.098218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.10678511079762,19.2798672065942]}",0,0.45579047619047636,Medium
4165_0,0.1511,2.208398,0.33414453,2.5425427,-0.02409999,0.127,0.0706,-0.020650003,0.04995,0.1089,-0.012700006,0.0962,0.0958,-0.015099995,0.0807,0.0714,0.73612684,-0.11406986,0.62205696,-0.021200001,0.0502,0.2221,3.3538463,1.5525281,4.9063745,0.024199992,0.2463,0.54063606,0.12074673,0.6613828,108,22.949984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.06946385796999,15.621478212017449]}",0,0.3381904761904761,Low
4166_0,0.1979,1.9077213,0.48244253,2.390164,-0.052100003,0.1458,0.1062,-0.0452,0.061,0.1177,-0.0055500045,0.11215,0.1053,-0.01455,0.09075,0.0902,0.85915494,-0.18367288,0.6754821,-0.028900001,0.0613,0.2061,2.2283814,1.9722711,4.2006526,0.05139999,0.2575,0.3804945,0.23493837,0.61543286,396,11.03609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.40231711642738,21.80062972536199]}",0,0.4343666666666669,Medium
4167_0,0.23675,1.4666417,0.89567727,2.362319,-0.06560001,0.17115,0.1582,-0.08575,0.07245,0.1306,-0.017600007,0.113,0.11555,-0.0167,0.09885,0.12575,1.0903864,-0.420179,0.6702074,-0.05950001,0.06625,0.1897,1.4099685,2.8768244,4.2867928,0.0943,0.284,0.16978943,0.4519094,0.6216988,476,18.087801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.33125122888983,19.711328037556807]}",0,0.4660047619047619,Medium
4168_0,0.2839,1.335842,0.32411638,1.6599584,-0.044699997,0.2392,0.2126,-0.0685,0.1441,0.1299,-0.010699995,0.1192,0.1178,-0.008899994,0.1089,0.1358,1.1528349,-0.29424903,0.85858583,-0.0423,0.0935,0.1979,1.4534973,1.2026523,2.6561496,0.050449997,0.24835,0.1848371,0.26813933,0.45297644,537,3.5181015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.35984967489779,21.692292902097176]}",1,0.5478190476190476,Medium
4169_0,0.1505,1.7212644,-0.11313959,1.6081247,0.045450002,0.19595,0.082,0.039849997,0.12185,0.1203,0.0060999915,0.1264,0.1105,0.00055000186,0.11105,0.0949,0.8794964,-0.0154711995,0.8640252,0.0010500029,0.09595,0.2022,2.1664374,0.32079548,2.487233,0.03645,0.23865,0.3683753,0.058104068,0.42647937,304,2.1061943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.16911446866996,21.88857479167729]}",0,0.4459714285714285,Medium
4170_0,0.2617,1.409576,0.89253867,2.3021147,-0.1093,0.1524,0.1891,-0.122899994,0.0662,0.12975,-0.016649999,0.1131,0.113875,-0.017274998,0.0966,0.12665,1.0982504,-0.43365416,0.66459626,-0.062450007,0.0642,0.182525,1.4496037,2.5690877,4.0186915,0.07547499,0.258,0.18333483,0.41815493,0.6014897,308,2.0991194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.50597355165108,19.598140311757746]}",0,0.40223809523809523,Medium
4171_0,0.143,1.6142435,0.56445694,2.1787004,-0.022300005,0.1207,0.0895,-0.034100004,0.0554,0.0941,-0.0010999963,0.093,0.07485,-0.0017499998,0.0731,0.073850006,0.9069586,-0.20381223,0.70314634,-0.022450007,0.0514,0.1114,1.7533652,1.6260124,3.3793776,0.062300004,0.1737,0.271246,0.2720681,0.5433141,895,27.97403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.58636362101608,15.016373036634539]}",0,0.4743904761904761,Medium
4172_0,0.3694,1.3884661,0.17491415,1.5633802,-0.0697,0.2997,0.2752,-0.08350001,0.1917,0.1268,-0.01365,0.11315,0.1302,-0.02025,0.10995,0.1795,1.3339192,-0.14928971,1.1846294,-0.04924999,0.13025,0.2447,1.4028411,0.24898222,1.6518233,-0.029550001,0.21515,0.16765201,0.07814993,0.24580194,703,1.3346553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.53740543803156,14.966067380723846]}",1,0.6633380952380952,High
